Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
34,0.5982305530239554,0.9997397065162659,305.39896418539325,122.95426615168537,0.999701738357544,313.5301576154806,109.40189509207241,0.9998730421066284,290.4272735252809,111.94749239232209,0.9463706016540527,328.03665827871407,118.83870747503119,0.9812407493591309,269.9427961142322,127.17557642790263,0.9610430002212524,363.86416393570534,189.30599446004993,0.9716507196426392,247.97287082553058,194.98975889513105,0.7979894280433655,455.3184495942572,258.39607229244695,0.6517536044120789,159.98788135923843,272.32775436953807,0.6305733323097229,408.06760104556804,170.783566440387,0.8120471835136414,194.23112466838327,184.5558530352684,0.14304029941558838,335.76613217852685,364.5635826310861,0.18605196475982666,270.96661399812734,356.5025651529338,0.022918134927749634,461.53996956928836,258.2304102294007,0.019988656044006348,306.4578456616729,375.0446707240949,0.025259703397750854,409.08346988139823,165.4671406835206,0.020677536725997925,404.5633387952559,164.00224816635455
35,0.58306864955846,0.9996379017829895,304.27132100499375,121.42802453963793,0.999787449836731,313.1427512484394,108.55032283863918,0.9998548626899719,289.8183179229089,111.04503160112358,0.9664967060089111,327.9371488764045,117.9177395443196,0.9816504716873169,270.4887201544944,127.5125575452559,0.9654258489608765,363.7226903870162,189.21801849250932,0.974351167678833,247.44286926498125,194.05133231897628,0.672580897808075,460.4450979244694,247.13373419943815,0.653294563293457,158.70754818196005,260.2931150514981,0.5773588418960571,409.15705953495626,161.013308559613,0.7209364771842957,408.42023642322096,159.59362320536826,0.12057596445083618,334.9262396613608,366.2457084893882,0.12449917197227478,271.2325657381398,357.8370298845193,0.04793953895568848,459.49862476591755,245.5735506398252,0.03766503930091858,459.06054931335825,246.1973802278402,0.030849188566207886,407.3806667446941,150.6046640917603,0.03926295042037964,405.22627965043694,151.10277192571783
36,0.5796029655372396,0.9997310638427734,304.4327890917603,120.91031230493132,0.9998141527175903,313.09461805555554,107.28025514981272,0.9998173117637634,289.46053760923843,110.38674801029961,0.9683021903038025,328.29785522003743,116.51685393258424,0.9792013168334961,269.97961532459425,127.19198657927586,0.930081844329834,364.44164033239696,188.54332475031208,0.9760880470275879,246.54106683052433,193.20531952247188,0.642340362071991,462.1842813670412,234.6080339029338,0.6094202399253845,156.28640468945068,250.08212390761548,0.7332205772399902,408.84134090199746,149.29750897315853,0.6577856540679932,408.259475460362,148.62154728464418,0.1300109624862671,335.5247590901997,367.00057545255925,0.10505151748657227,273.52615870786514,359.48409215043694,0.038270920515060425,148.8887913545568,253.56409956304617,0.027344942092895508,147.57863705524343,252.43650514981272,0.023199111223220825,405.71860857521847,139.75370142790263,0.03357020020484924,403.8148359472534,140.18733906835206
37,0.5828837471849778,0.9997255802154541,304.41711044787763,119.5304453417603,0.999812126159668,312.8871381476279,106.31878608770285,0.9997360706329346,289.3672216370162,109.82702286204741,0.9501334428787231,328.28673630617976,115.42605434612983,0.9763656854629517,270.36319346910113,126.60507373595505,0.9204686880111694,366.3810861423221,188.9827656835206,0.9788572788238525,245.0377214029338,192.91993406679148,0.5938780903816223,463.74434300873907,224.6627018960674,0.6091925501823425,153.46595564138576,239.05328300561797,0.7844560146331787,409.7687460986267,140.98399949282145,0.7043489217758179,410.1400593008739,141.15622073970036,0.1548280119895935,336.9648047362671,370.44612203495626,0.13322588801383972,274.5292017790262,361.2777972846442,0.023273885250091553,148.52582952949436,243.99534761235952,0.020660758018493652,148.23645735799,242.63886450530583,0.020040780305862427,403.06089556023716,130.82394565387017,0.0400199294090271,401.17875117041194,131.02706090043694
38,0.5809591377482695,0.9997415542602539,303.9278782381398,118.24304092540575,0.9998190402984619,312.56905430711606,105.78398096129837,0.9997866153717041,290.55716487203495,107.95926478620473,0.955612063407898,328.0713073501872,114.28070868445693,0.9766011238098145,269.6676761470037,125.71948638420724,0.8380823135375977,366.7386470037453,186.561353971598,0.9774947166442871,244.54561193039947,192.2479469023096,0.6777408123016357,463.3729322721598,212.8147189060549,0.6285282969474792,152.9633612281523,227.86750936329588,0.7053239941596985,406.78604868913857,130.97041783707863,0.715948224067688,407.2459962156679,131.15102703651684,0.0984068512916565,336.8883622034956,371.6060978464419,0.15621063113212585,275.2833128511236,361.3273934925093,0.04004395008087158,154.22143219413232,237.20456850811485,0.03113594651222229,146.97203446863296,234.51620532927586,0.03317800164222717,404.93267692727835,125.34870962078651,0.042651206254959106,402.1608243601748,125.81372893258424
39,0.5777586996555328,0.999723494052887,304.1845642166042,118.27049683988764,0.9998261332511902,312.2694532225343,105.08049020755305,0.9998064041137695,290.50237496098623,107.43701720505618,0.9592874050140381,328.00027797284645,113.53266912453182,0.971219539642334,269.4693400827091,125.14408259207238,0.874700665473938,368.4772696239076,184.74160717072408,0.9741873741149902,243.2748371176654,191.04729927434454,0.6580139398574829,463.8185666354557,208.1881047128589,0.7094386219978333,152.04809905586765,223.62803331772784,0.5697591304779053,407.6282088795256,120.65033454275903,0.7542786598205566,406.4859843164794,122.09518375468161,0.10550066828727722,337.88148115636704,373.51859979712856,0.12156617641448975,276.2989378511236,363.33903909176024,0.03568065166473389,155.0355390722534,231.0360096754057,0.030552297830581665,155.8504262250312,229.97734765137324,0.025630921125411987,404.531323150749,114.93428624375778,0.03272581100463867,401.5749600109238,115.58220681179773
40,0.5663617989596199,0.9996837973594666,304.0874687890137,117.94558559612983,0.9998305439949036,312.1925961688514,104.66396984238452,0.9998296499252319,290.0995094023096,107.29881105649187,0.9470998644828796,328.23626228932585,112.20442220661673,0.9688655138015747,269.84262835518103,120.83113881086143,0.9151581525802612,366.50276022159795,183.64012757490633,0.9696104526519775,245.83189470193506,189.7973480415106,0.6413072347640991,463.4429131554307,199.75284800249688,0.5573230385780334,150.15457972456304,212.66907576466912,0.625288724899292,408.67931199282145,115.82567688826467,0.7143126726150513,408.86613900593005,116.08714204900122,0.08135020732879639,339.0581353386392,373.3787843320848,0.12333559989929199,275.44192805867664,370.5203456616729,0.021592050790786743,145.22178087936953,221.64428253745314,0.017889708280563354,465.7644740948814,199.8147335362047,0.02260574698448181,403.6709484238452,105.9058257256554,0.023067623376846313,401.49627418851435,106.15951252340824
41,0.5596910609918482,0.9997168183326721,304.41871976435704,117.61791900749063,0.9998506307601929,312.0827725109238,103.65424566947564,0.9998095035552979,289.2206275358926,106.3737466838327,0.9451155662536621,327.6641015137328,110.18799742509361,0.9648302793502808,269.0957348236579,120.33802961142322,0.9171006679534912,367.2887162531211,183.01627360330832,0.9616616368293762,246.00199457709112,188.93670509519347,0.645927906036377,464.05742821473154,196.5191216058052,0.5695344805717468,150.14854478776527,208.09539833021222,0.5207288861274719,407.2106644038701,107.40095388576776,0.7511948943138123,405.7292642009987,108.7549498673533,0.06138065457344055,340.60541998283395,378.8367567883895,0.0663575828075409,278.7416364310237,362.16389669163544,0.04654037952423096,144.8485657576467,213.12209835362046,0.029298365116119385,146.1423464809613,211.0836551966292,0.01503056287765503,403.91554014513105,102.2868874843945,0.020669221878051758,401.9656093945068,103.02878238139823
42,0.5495786947362563,0.9997674226760864,304.6558013420724,117.4914169787765,0.9998581409454346,312.0414911048689,103.57126833645441,0.9998550415039062,289.32347748907614,106.2272501170412,0.9266841411590576,326.58256768882643,113.06460186485643,0.9695943593978882,269.6088141775905,119.81263654806492,0.8686630725860596,367.46978874063666,180.67240168539325,0.9546930193901062,243.29890371410735,188.9495796270287,0.5892101526260376,463.47202715355803,189.2763440230961,0.4086666703224182,146.6040130500936,197.05131768882643,0.6279043555259705,408.0134207240949,103.89130286360796,0.7520273923873901,408.1807164872035,104.05272218320849,0.051729172468185425,342.02217930711606,380.8788818664169,0.058918654918670654,278.6874073423845,363.91415028089887,0.041036456823349,147.58298952481272,209.73273154650434,0.045472651720047,147.63289052746566,208.10112847222223,0.020655274391174316,402.9431716214107,93.57441381866417,0.028101831674575806,401.33253842852685,93.54573872503119
43,0.5537859043654274,0.9996856451034546,304.3535912141073,117.60519077715355,0.9998465776443481,311.62970115480647,103.74970739700373,0.9998289942741394,288.9261470037453,106.2942562031835,0.9236626625061035,326.7520092072409,111.45540730337078,0.9647003412246704,269.2886577325218,119.49467462546812,0.9056380987167358,367.8156210986267,181.5869079666042,0.9505692720413208,242.524164130774,187.24048552590511,0.6496827006340027,463.05521418539325,186.07092696629212,0.500508725643158,147.12883309925093,195.89987613139823,0.5923271179199219,407.2447526529338,96.4241719335206,0.7296449542045593,406.5311914794007,96.92696141541822,0.045978158712387085,341.48366787609234,380.0168734394507,0.07379812002182007,277.154192025593,363.8658220193508,0.022565841674804688,467.5670548533083,187.3947604556804,0.01973193883895874,148.44676576154805,200.34229673845192,0.015512853860855103,403.92712234706613,90.08500117041197,0.02067837119102478,401.1108916588639,90.46599465511858
44,0.540985174038831,0.9997453689575195,303.9111998673533,117.31865929307116,0.9998682141304016,311.4560900436954,103.96620923064918,0.9998379945755005,288.55819873595505,106.1234004369538,0.9274801015853882,325.8712010377653,111.67139708177277,0.9699327349662781,268.6932594023096,119.39150768570534,0.9276704788208008,366.88714302434454,182.05307330680398,0.9434449672698975,244.11287648252184,188.7841370162297,0.4875498414039612,456.0112847222222,185.4257617431336,0.3122708201408386,146.07209737827714,192.53486852372032,0.627608060836792,408.03019662921344,93.28683384051186,0.7650159597396851,407.1946443898252,93.40294846285892,0.0558142364025116,339.7987135221598,372.27981624531833,0.06560319662094116,277.8526109940699,369.24054892322096,0.037232935428619385,464.2700042915106,184.85433247503119,0.01890408992767334,461.709581772784,184.08210440074902,0.024713218212127686,405.8224094881398,87.50504740168537,0.034055739641189575,403.3654221285892,87.97457767634205
45,0.5398151611580568,0.9996819496154785,303.98432623283395,117.2928858458177,0.9998490214347839,311.3110077247191,103.93651002652933,0.9998118877410889,288.5468847534332,106.55086903089887,0.9288123846054077,326.03983789794006,112.03880891073658,0.9726770520210266,268.5344978932584,119.7895209113608,0.9225526452064514,368.0417788311485,181.3307828105493,0.9479572772979736,243.68696843789013,188.4813904494382,0.404384583234787,454.6536555867665,185.25661282771534,0.2971404790878296,147.9562168383271,191.415491377965,0.7823735475540161,409.4505891073658,91.89360467384518,0.739713191986084,408.01478620474404,91.66378940387014,0.04125222563743591,339.77528089887636,373.3132900280899,0.040959835052490234,278.49755676498125,371.5852742665418,0.027714908123016357,462.8690211454432,184.79981078339574,0.019187897443771362,148.98641102918225,198.89876424001244,0.020674288272857666,403.3114612593633,80.55706733770285,0.03211456537246704,401.8599797128589,80.5238081304619
46,0.5383080524556777,0.9995731115341187,303.5529562656055,117.6977264747191,0.9998420476913452,310.6961512952559,104.2800015605493,0.9997504353523254,288.1576252340824,106.70480259051183,0.9430428147315979,325.6835205992509,111.57330192727838,0.9706560373306274,267.737861852372,120.15898096129837,0.9469866752624512,368.1383378199126,181.408566440387,0.9399800896644592,241.6309934847066,186.5836405664794,0.37105342745780945,453.13875234082394,184.96874024656677,0.3447054624557495,145.32772754759674,195.76271847690384,0.7518980503082275,410.9315016385768,88.95528538545565,0.6797282695770264,410.67128004057423,89.54168617353307,0.03863471746444702,293.9512133270911,373.5772666978776,0.03791922330856323,278.71296133739077,372.82810549313353,0.028544366359710693,151.9781791315543,199.23413604088637,0.03421294689178467,151.3756973704744,197.79062792602997,0.027392029762268066,407.0037697019351,78.73663779650437,0.0373171865940094,404.9656435315231,78.7356624531835
47,0.5235650907544529,0.9995328783988953,303.9521155196629,118.26859492041194,0.9998213052749634,310.91309203339574,104.74887347846442,0.9997481107711792,288.7130101045568,107.59770501716602,0.9459313750267029,325.1957757880774,110.91255559456928,0.9705510139465332,266.9640000780274,121.74976591760299,0.9178573489189148,366.3701135299625,181.41712507802742,0.9515035152435303,242.68629057428214,188.25201408395753,0.2323300540447235,451.1095017946317,186.03237652153558,0.15946638584136963,156.84691011235955,195.07212663857678,0.8188660740852356,418.2446258583021,87.76602489076154,0.7204810976982117,180.3660463483146,107.15226572253431,0.031603604555130005,293.92597631866414,374.74982443820227,0.042058080434799194,278.52601240636704,373.784527153558,0.021035462617874146,155.3320678253745,200.077027738764,0.0338684618473053,154.22950316011236,199.2617382568664,0.0343853235244751,415.49801029962543,79.74365539169787,0.021566450595855713,413.10149422596754,79.68454958645441
48,0.5357342046849868,0.999585747718811,303.9202461766542,118.46510221597998,0.9998307228088379,310.9646876950686,105.16217521067415,0.9997410774230957,289.27980649188515,108.31519194756552,0.9593048095703125,324.989734511548,111.64167349406989,0.9772703051567078,267.247264161985,122.8938436329588,0.8955140709877014,364.8338990324594,180.53158649344567,0.9525513052940369,245.32257041978775,188.3198492119226,0.2589263916015625,449.47277816791507,186.06305106897628,0.34161603450775146,156.9921875,193.54200803682892,0.8428463935852051,419.8250721754057,92.35806316323345,0.6097861528396606,418.9979810393258,91.71867684925093,0.03898242115974426,291.6962439528714,374.41269701935073,0.06795904040336609,274.2551303058676,373.04341253121095,0.06231117248535156,156.32184622737202,200.68612964263417,0.046527743339538574,156.06036887484393,200.02767536672906,0.02624109387397766,156.82379447565543,192.46025475967537,0.02848699688911438,160.99556950296503,189.80537024032458
49,0.5474005762268516,0.999552845954895,304.0921748205368,118.74195341760299,0.9998314380645752,311.2299079275905,105.3738490948814,0.9997475147247314,289.44663896691634,108.4944844335206,0.9516472816467285,325.0851474719101,112.16882217540572,0.970320463180542,267.2778167915106,122.81749863451932,0.9323830604553223,365.61361286672906,181.08050971441946,0.9603104591369629,245.13357326779024,188.42391834425717,0.4583965837955475,446.1367138732834,190.70119869694128,0.3781614601612091,156.74298728152309,199.5472700140449,0.8333711624145508,420.50810510299624,94.63014981273406,0.5991904139518738,420.66035619538076,94.24491358458175,0.04096141457557678,292.0118650514981,374.23377028714106,0.06358850002288818,274.4343008739076,371.5134402309613,0.04380744695663452,154.6568498361423,205.95366631554305,0.04091596603393555,154.9201681491885,208.2792017790262,0.016555607318878174,157.84975811485643,205.58893668071158,0.017068177461624146,157.34137260065543,205.8860262562422
50,0.5568438365178949,0.9994407892227173,303.912053292759,119.20048669631711,0.9998173117637634,310.9619811173533,105.51785853620473,0.9996440410614014,289.2240900046816,109.15786419319599,0.9493337869644165,324.9571580446317,112.05948618913857,0.9585638046264648,267.2131515293383,122.90281679151059,0.8927316665649414,363.95333469881393,181.16816869538076,0.9729543924331665,242.80233204588015,186.09131164169787,0.4361560642719269,450.7421875,192.43545665574283,0.5254608392715454,151.93272813280274,203.61642673220973,0.7975033521652222,421.4792056803995,96.428097690387,0.6649248600006104,414.8432135611735,91.90606468476904,0.05042269825935364,293.1279991807116,380.23583801498125,0.08333069086074829,272.0863568976279,378.5946765761548,0.05105438828468323,154.30896925717852,209.2529845505618,0.044370174407958984,154.4511865051498,208.4029728464419,0.02053171396255493,418.1466526217228,90.5979098392634,0.020104646682739258,415.5872542134831,90.65460166978775
51,0.5535949117997113,0.9994601011276245,303.7993036048689,119.4206460674157,0.9998270273208618,310.9118240870786,105.85581499687888,0.9995814561843872,288.89244889200995,109.48582338483143,0.9571347236633301,324.98539423377025,112.04609960205991,0.9608668684959412,267.19227918227216,121.71787219101122,0.8938196301460266,362.89242938514354,181.20474406991258,0.9774290323257446,243.48936388108612,185.51029962546812,0.4171546399593353,451.7340628901373,196.70468067259674,0.5489057898521423,153.52336678760923,207.0618270131086,0.7836160063743591,421.7217735642946,98.38956187578026,0.5902692675590515,422.93675873907614,98.18274032459425,0.04249221086502075,291.6335537609238,373.05306843008736,0.09497269988059998,275.8986813358302,363.8759168227216,0.0481509268283844,156.25698589653558,210.72845954275903,0.04115474224090576,156.10727069678526,209.9385533707865,0.028280675411224365,417.7760221598002,91.10406425561797,0.027997702360153198,415.6354849406991,91.03279104244692
52,0.566489775391186,0.999443769454956,304.1026109940699,119.74309456928836,0.999832272529602,310.85869225967537,105.89680379993757,0.9996313452720642,289.0098802278402,109.76062636548065,0.9464958906173706,325.1534702715356,112.02934808052433,0.9568455219268799,267.50921699438203,121.5338736735331,0.913116991519928,362.8851630774032,182.23007373595505,0.9803613424301147,244.23655001560547,185.63643590043694,0.42143067717552185,155.75424518180398,209.18212585830213,0.7314779758453369,153.27658054385142,210.77681218789013,0.8476392030715942,421.9438104712859,100.33059261860174,0.5955836176872253,421.5612320536829,99.80992997034954,0.04463717341423035,290.58140215355803,371.88689918851435,0.08703741431236267,276.97582611579276,364.8505774032459,0.035159140825271606,447.84961181335825,191.74464536516854,0.040621936321258545,455.2756320224719,196.4561631944444,0.01473972201347351,449.1448189762796,183.95365168539325,0.01627218723297119,449.4401529338327,184.0071736501248
53,0.568641920300091,0.9995043873786926,303.74848821785264,119.84894370318352,0.9998506307601929,310.95768960674155,106.0451779026217,0.9996685981750488,288.779869889201,109.59257471129837,0.9553566575050354,325.0118504213483,112.10188924001247,0.9638041257858276,267.4625712000624,121.06909819756555,0.9205821752548218,362.71238100811485,182.62162531210987,0.9812795519828796,243.99598158551808,185.61968437890135,0.4392230808734894,451.0066030742821,198.90690835674155,0.731136679649353,153.42752711454432,208.80832553058673,0.8513948917388916,421.8251599563046,101.26133836610487,0.5788164734840393,177.7430067883895,115.66586688514354,0.040763407945632935,291.62736033083644,370.9245279338327,0.09805992245674133,273.083669826779,377.40817142634205,0.038391321897506714,447.9385631242197,192.30393160892635,0.03694674372673035,449.2575198970037,194.8642322097378,0.016768574714660645,450.1162121566791,185.13345134987514,0.015365421772003174,414.61405664794006,91.59900222378275
54,0.5692260896458345,0.9994016289710999,304.01419612203495,119.81546504369538,0.9998232126235962,311.12935003121095,106.10738042290885,0.9996871948242188,288.8907420411985,109.51983848314606,0.9545087814331055,325.3420285190387,112.09213580680398,0.9648581743240356,267.6292086064295,121.15049059769035,0.9213950634002686,361.78168402777777,181.68980668695377,0.9787477254867554,244.21009382802745,185.53263498751556,0.4170714318752289,451.14958840511855,197.4162423923221,0.7376413941383362,152.97378520989386,207.28588775749063,0.862458348274231,421.9990149032459,102.35121137640448,0.5712519884109497,421.13139825218474,101.9689987125468,0.05787777900695801,285.84969471754056,372.5216038545568,0.09016406536102295,274.9962449282147,373.24755188826464,0.0439353883266449,447.44260104556804,192.09925581304617,0.04603463411331177,449.02426654182267,194.57389688670412,0.017181068658828735,439.81887874531833,180.505569210362,0.014805644750595093,449.79356858614227,185.5772569444444
55,0.5709134603247923,0.9993557929992676,304.0355561407615,120.18102372034957,0.9998350143432617,311.37428312265916,106.30130305867664,0.9996702671051025,288.3350401841448,109.81873244382021,0.9533915519714355,325.7150973392634,112.47410463483143,0.9635803699493408,267.77607092696627,120.15761548064916,0.9245743155479431,362.0391015137328,181.45577305711606,0.9754892587661743,242.7243777309613,185.97814743289638,0.4542156755924225,451.2467813670412,198.27751931179773,0.7406988143920898,152.1207743250624,205.48494069912607,0.8385906219482422,421.62014279026215,101.74076837546815,0.6014257669448853,420.18126755617976,101.36345681179773,0.057772040367126465,285.6552356429463,371.3596773564294,0.10866034030914307,273.76250877808985,372.8700452559301,0.026974231004714966,447.26343047752806,192.2041783707865,0.033025145530700684,455.8366495006242,197.02532478932585,0.013236165046691895,449.83487437578026,185.90789833021222,0.015033453702926636,414.4557096598002,91.16221910112358
56,0.5673301237470963,0.9994015097618103,303.9767185549313,120.07566225811485,0.9998422861099243,311.4777670490012,106.56991260923843,0.9996829628944397,289.10402524188515,109.9261421270287,0.9619601964950562,325.6488227606117,113.08759558364542,0.9674258232116699,268.1690367509363,120.77859218945065,0.9261515736579895,362.3953456616729,182.42767829275903,0.9775924682617188,243.19607814450686,185.53307389200995,0.426704466342926,451.51100187265916,198.19771184456926,0.7001931071281433,154.14071034254056,204.95562187890135,0.8298584222793579,421.11003823345817,99.60071882802745,0.5750700831413269,420.72794748751556,99.14533103152309,0.05981329083442688,285.03177180867664,372.2904474875156,0.12101137638092041,273.7137172284644,373.95521223470655,0.028285235166549683,447.36803604868913,191.7470105727216,0.041166722774505615,456.0536633895131,196.78636567571783,0.014122247695922852,449.5532439918851,184.93999200218474,0.016330331563949585,414.73470661672906,90.31598685237202
57,0.5729839012903326,0.9994552731513977,304.20290067103616,119.90541608146066,0.9998234510421753,311.6515000780274,106.60124551342071,0.9996970295906067,288.61313494850185,110.05715511860174,0.9613158702850342,325.5736969413233,113.44018219413232,0.9703230857849121,268.33889279026215,121.50797830836456,0.9297398924827576,362.06972729400746,182.06902017009986,0.9743613004684448,242.75324789325842,186.30352196473154,0.4165615737438202,451.1184261860175,197.75488159332082,0.7462649345397949,153.51555184925093,207.0271291744694,0.8565592765808105,420.8989251716604,99.7203690699126,0.6252545118331909,420.65240714731584,99.15371898408239,0.05561155080795288,290.9176029962547,371.7230415106117,0.10551828145980835,274.91102430555554,363.86489544319596,0.03030836582183838,446.8078963795256,191.76427414950058,0.03870096802711487,455.0194580992509,196.65786419319596,0.01466706395149231,449.3639298533083,185.52870923064916,0.016563892364501953,449.7980551654182,185.58074379681648
58,0.5719873519504771,0.9993733167648315,304.5422713795256,120.08119733146066,0.9998112320899963,311.7895599250936,106.50049254837703,0.9997200965881348,288.7916471598002,110.41022940074905,0.9574812650680542,325.58391366260923,114.02521750156055,0.9682670831680298,267.5154104244694,123.1223909566167,0.9169385433197021,362.6141395521223,182.50826603464418,0.9791170358657837,243.78272276841446,185.5569210362047,0.48222488164901733,450.3436622191011,197.84210166978772,0.7374017238616943,154.18416188748438,206.59139454588012,0.8315051794052124,420.2524676186017,99.93962624843942,0.6019642353057861,420.23778870162295,99.26073852996254,0.05693626403808594,289.96747230024965,371.5564041042447,0.09386759996414185,275.5932038077403,364.4912121566791,0.03153303265571594,446.5769350811485,192.43240870786514,0.03757712244987488,448.51118718789013,195.0454753823346,0.015012562274932861,439.2976552746567,181.09199438202245,0.015053808689117432,413.62071824282145,89.91982677902621
59,0.5629947886747473,0.9992942810058594,304.81380696004993,120.51522510923843,0.9997963309288025,312.0748234628589,106.70894779962546,0.9997732639312744,288.87072311953807,110.52968457397003,0.9519460201263428,325.7668149188514,114.12426361579276,0.9714615345001221,267.76948735955057,122.64140039794006,0.9283573627471924,362.568956772784,182.5852450062422,0.9790416955947876,243.90217794163544,186.16368211610484,0.4027269184589386,450.2801186017478,198.15365071004993,0.6790158748626709,154.57678634129212,207.3585508348939,0.8085494041442871,419.3529572409488,100.95910385455679,0.597770094871521,419.27800210674155,100.36882607677902,0.04910352826118469,290.90658161672906,371.61746059612983,0.09146580100059509,274.519765332397,365.1434242353308,0.03536608815193176,446.7310393258427,192.2005939840824,0.04114431142807007,448.26813163233453,194.44137211298374,0.015558511018753052,439.1703729712859,181.03410775593005,0.02054038643836975,413.1715726435705,90.17107521847689
60,0.5664288559380699,0.999252200126648,304.63336844569284,120.71353678995007,0.9997888803482056,312.1569961376404,106.68585654650437,0.9997532367706299,288.945336883583,110.58864407771534,0.9587737917900085,325.93876794631706,114.35293285736577,0.9768082499504089,267.9977176966292,123.35040184144816,0.9199426770210266,362.1020355415106,182.7434700764669,0.9763563871383667,244.6962780898876,185.73131242197252,0.42847850918769836,157.63567025593008,208.792524968789,0.6779608130455017,154.79605571161048,209.16720310549312,0.8287603855133057,419.3458372347066,102.0277143804619,0.6340948343276978,418.94472729400746,101.39037628745317,0.06036114692687988,284.68172109082394,372.21427317415726,0.07229223847389221,276.54730902777777,363.69284488139823,0.030211061239242554,446.6057564762796,192.3835196239076,0.03462591767311096,448.36234979712856,194.71700413545568,0.014938652515411377,439.35578573657926,180.99470388576776,0.016891568899154663,413.76545919163544,90.59905586766541
61,0.5601174060036155,0.9993263483047485,305.24661555867664,120.88453885767791,0.9997873306274414,312.11939665262173,106.73918344257177,0.9997837543487549,288.98469198657926,110.81041276529336,0.9648241996765137,325.9941430633583,113.88503628277152,0.9749008417129517,269.60147471910113,121.83220681179773,0.9181541204452515,362.22007646691634,182.39975909019972,0.9786145687103271,245.18136509051183,185.62451232833956,0.41331809759140015,450.9220408083645,198.34001443508112,0.6317850351333618,159.07044904806492,205.45916725187266,0.7802357077598572,418.5723899812734,101.15921992041197,0.6141441464424133,179.43399607911985,117.77138927902621,0.05358445644378662,284.2247483614232,372.83824906367033,0.08112281560897827,276.7622746956929,363.83066089263417,0.03789275884628296,446.7964360955056,192.6262825764669,0.03835451602935791,448.68587117665413,195.07466253121095,0.017681539058685303,439.77869460049936,181.05995435393254,0.018485665321350098,413.87050366729085,91.04186173533083
62,0.5634119089911965,0.9993321895599365,305.2877018960674,120.94244986735328,0.9997882843017578,312.16796875,106.72262698970036,0.9997885227203369,289.0330690152934,110.85393746098626,0.962356448173523,326.0994069912609,113.94550756866414,0.9753388166427612,269.62198131242195,121.74018316947564,0.9269585013389587,361.8377175015605,182.60677571004993,0.9803529977798462,245.1289160034332,185.4030850109238,0.45481258630752563,451.08638615792756,198.27183793695377,0.6176189184188843,160.38895472456304,206.17662979868913,0.7897306084632874,418.2488686017478,101.85025066323345,0.6043435335159302,178.8301976045568,117.8177668539326,0.0534915030002594,284.3603454666042,371.8127243289638,0.1147390604019165,275.7865900046816,362.80913506554305,0.030264973640441895,446.6236540262172,192.37410756086138,0.033864498138427734,455.17653714107365,197.45098899812734,0.01460227370262146,439.71456577715355,180.87356624531833,0.020618736743927002,413.81305594569284,91.20001365480647
63,0.56618712404195,0.9993315935134888,305.2639522862047,120.97266112671662,0.9997845888137817,312.172601630774,106.75734921192259,0.9997891187667847,288.97983965355803,110.80863276373282,0.9652162790298462,326.1905040574282,113.96957416510611,0.9743010997772217,269.58472319756555,121.73464809612983,0.9293003082275391,361.7519848236579,182.66773466760299,0.9800643920898438,245.74969764357053,185.34968496410733,0.473971426486969,451.07555984706613,198.44954549001244,0.5966232419013977,159.70872590901996,205.6694025046816,0.7969691157341003,418.0815972222222,101.01611267166041,0.6572514176368713,179.32819571239074,117.78833586922593,0.053528666496276855,290.00039013732834,371.8407166822721,0.10483002662658691,275.77254506086143,363.8985447877653,0.033795565366744995,447.0642166042447,192.6398398486267,0.029024779796600342,454.522081772784,197.57166335049936,0.01568123698234558,449.51291354556804,186.8821443898252,0.0157182514667511,414.19309847066165,91.42702481273406
64,0.5646327558685752,0.9993832111358643,305.21079607521847,121.09813904494382,0.9997867345809937,312.1598246332709,106.7426459113608,0.9997946619987488,289.0047352918227,110.83840511860174,0.9679917693138123,326.2409536906991,113.79133017322096,0.9740815162658691,269.7332679853308,121.839399968789,0.9256224036216736,361.5813728932584,182.43421309300874,0.9815829396247864,245.04330524344567,185.5806706460674,0.423919141292572,451.3957162921348,198.41404299313353,0.6374460458755493,155.17656152465668,208.2084650046816,0.8208650350570679,418.9164911048689,101.88463151529336,0.6185352206230164,418.5566381866417,101.35021652621722,0.05416741967201233,283.73219998439447,371.16743718789013,0.10994035005569458,275.8745415886392,362.5371605805243,0.02581271529197693,446.72270014044943,192.61499297752806,0.03024733066558838,455.0779299313358,197.33780040574283,0.012492984533309937,449.550756866417,185.7274841994382,0.01708737015724182,414.1419417134831,90.81787414169787
